label,value,slug,optionType
TMI Group of Companies,tmi group of companies,tmi-group-of-companies,company
Tritek,tritek,tritek,company
Twin Lakes Brewing Company,twin lakes brewing company,twin-lakes-brewing-company,company
Union Bank of Delaware,union bank of delaware,union-bank-of-delaware,company
Victorine & Samuel Homsey,victorine & samuel homsey,victorine--samuel-homsey,company
Vulcan Corporation,vulcan corporation,vulcan-corporation,company
W. L. Gore and Associates,w. l. gore and associates,w-l-gore-and-associates,company
Wilmington Trust,wilmington trust,wilmington-trust,company
Wingspan Bank,wingspan bank,wingspan-bank,company
WSFS Bank,wsfs bank,wsfs-bank,company
Young Conaway Stargatt & Taylor,young conaway stargatt & taylor,young-conaway-stargatt--taylor,company
Aarons, Inc.,aarons, inc.,aarons-inc,company
Acuity Brands,acuity brands,acuity-brands,company
Aflac,aflac,aflac,company
AGCO,agco,agco,company
Axiall,axiall,axiall,company
American Honda Power Equipment Division and Honda Marine Group,american honda power equipment division and honda marine group,american-honda-power-equipment-division-and-honda-marine-group,company
American Megatrends,american megatrends,american-megatrends,company
AT&T Mobility,at&t mobility,att-mobility,company
Atlanta Bread Company,atlanta bread company,atlanta-bread-company,company
Autotrader.com,autotrader.com,autotradercom,company
Beazer Homes USA,beazer homes usa,beazer-homes-usa,company
Blue Bird Corporation,blue bird corporation,blue-bird-corporation,company
BlueLinx,bluelinx,bluelinx,company
Carters,carters,carters,company
Chick-fil-A,chick-fil-a,chick-fil-a,company
The Coca-Cola Company,the coca-cola company,the-coca-cola-company,company
Colonial Pipeline,colonial pipeline,colonial-pipeline,company
Cox Communications,cox communications,cox-communications,company
Cox Enterprises,cox enterprises,cox-enterprises,company
Cox Radio,cox radio,cox-radio,company
Crawford & Company,crawford & company,crawford--company,company
Delta Air Lines,delta air lines,delta-air-lines,company
EarthLink,earthlink,earthlink,company
Equifax,equifax,equifax,company
Exide,exide,exide,company
Floor & Decor,floor & decor,floor--decor,company
Flowers Foods,flowers foods,flowers-foods,company
Georgia-Pacific,georgia-pacific,georgia-pacific,company
Global Franchise Group,global franchise group,global-franchise-group,company
Great American Cookies,great american cookies,great-american-cookies,company
Hitachi Koki U.S.A. Ltd. and Hitachi Telecom Inc.,hitachi koki u.s.a. ltd. and hitachi telecom inc.,hitachi-koki-usa-ltd-and-hitachi-telecom-inc,company
The Home Depot,the home depot,the-home-depot,company
Hooters,hooters,hooters,company
Huddle House,huddle house,huddle-house,company
LexisNexis Risk Solutions,lexisnexis risk solutions,lexisnexis-risk-solutions,company
Manheim Auctions,manheim auctions,manheim-auctions,company
Marble Slab Creamery,marble slab creamery,marble-slab-creamery,company
Moes Southwest Grill,moes southwest grill,moes-southwest-grill,company
NanoLumens,nanolumens,nanolumens,company
The National Bank of Georgia,the national bank of georgia,the-national-bank-of-georgia,company
Pretzelmaker,pretzelmaker,pretzelmaker,company
Rollins, Inc.,rollins, inc.,rollins-inc,company
RaceTrac Petroleum, Inc.,racetrac petroleum, inc.,racetrac-petroleum-inc,company
Sharecare,sharecare,sharecare,company
Southern Company Gas,southern company gas,southern-company-gas,company
Spanx,spanx,spanx,company
Sterling Ledet & Associates,sterling ledet & associates,sterling-ledet--associates,company
SunTrust Banks,suntrust banks,suntrust-banks,company
Synovus,synovus,synovus,company
Teds Montana Grill,teds montana grill,teds-montana-grill,company
Tropical Smoothie Cafe,tropical smoothie cafe,tropical-smoothie-cafe,company
TSYS,tsys,tsys,company
Turner Broadcasting System,turner broadcasting system,turner-broadcasting-system,company
Vendormate,vendormate,vendormate,company
W. C. Bradley Co.,w. c. bradley co.,w-c-bradley-co,company
Waffle House,waffle house,waffle-house,company
World Financial Group,world financial group,world-financial-group,company
Zaxbys,zaxbys,zaxbys,company
Atlantic Southeast Airlines,atlantic southeast airlines,atlantic-southeast-airlines,company
Bill Heard Enterprises,bill heard enterprises,bill-heard-enterprises,company
Blimpie,blimpie,blimpie,company
CareerBuilder,careerbuilder,careerbuilder,company
Carmike Cinemas,carmike cinemas,carmike-cinemas,company
Ciba Vision,ciba vision,ciba-vision,company
Detonics,detonics,detonics,company
Don Pablos,don pablos,don-pablos,company
Element Skateboards,element skateboards,element-skateboards,company
Gold Kist,gold kist,gold-kist,company
Harveys Supermarkets,harveys supermarkets,harveys-supermarkets,company
Infor,infor,infor,company
Mirant,mirant,mirant,company
Newell Brands,newell brands,newell-brands,company
RockTenn,rocktenn,rocktenn,company
Spectrum Brands,spectrum brands,spectrum-brands,company
World Airways,world airways,world-airways,company
A21, Inc.,a21, inc.,a21-inc,company
Abeka,abeka,abeka,company
Achieva Credit Union,achieva credit union,achieva-credit-union,company
Acosta Sales & Marketing,acosta sales & marketing,acosta-sales--marketing,company
Adecco Group North America,adecco group north america,adecco-group-north-america,company
ADT Inc.,adt inc.,adt-inc,company
Adventure Landing,adventure landing,adventure-landing,company
Aero Adventure Aviation,aero adventure aviation,aero-adventure-aviation,company
AerSale,aersale,aersale,company
Air Sunshine,air sunshine,air-sunshine,company
AirScan,airscan,airscan,company
Alienware,alienware,alienware,company
Amerijet International,amerijet international,amerijet-international,company
American Top Team,american top team,american-top-team,company
Associated Grocers of Florida,associated grocers of florida,associated-grocers-of-florida,company
Association of Tennis Professionals,association of tennis professionals,association-of-tennis-professionals,company
AutoNation,autonation,autonation,company
Bankers Healthcare Group,bankers healthcare group,bankers-healthcare-group,company
Baptist Health,baptist health,baptist-health,company
Bealls,bealls,bealls,company
Beasley Broadcast Group,beasley broadcast group,beasley-broadcast-group,company
B/E Aerospace,b/e aerospace,be-aerospace,company
Bijoux Terner,bijoux terner,bijoux-terner,company
Bonefish Grill,bonefish grill,bonefish-grill,company
Bloomin Brands,bloomin brands,bloomin-brands,company
Blue Cross and Blue Shield of Florida,blue cross and blue shield of florida,blue-cross-and-blue-shield-of-florida,company
Bombardier Capital,bombardier capital,bombardier-capital,company
Burger King,burger king,burger-king,company
CareCloud,carecloud,carecloud,company
Carnival Corporation & plc,carnival corporation & plc,carnival-corporation--plc,company
Checkers and Rallys,checkers and rallys,checkers-and-rallys,company
Cheeburger Cheeburger,cheeburger cheeburger,cheeburger-cheeburger,company
Chewy, Inc.,chewy, inc.,chewy-inc,company
Chicos,chicos,chicos,company
Citizens First Bank,citizens first bank,citizens-first-bank,company
Citrix Systems,citrix systems,citrix-systems,company
Coastal Risk Consulting,coastal risk consulting,coastal-risk-consulting,company
Cortera,cortera,cortera,company
CSX Corporation,csx corporation,csx-corporation,company
Darden Restaurants,darden restaurants,darden-restaurants,company
DHL Americas,dhl americas,dhl-americas,company
Discotek Media,discotek media,discotek-media,company
Discount Home Shoppers Club,discount home shoppers club,discount-home-shoppers-club,company
DiSTI,disti,disti,company
Disney Cruise Line,disney cruise line,disney-cruise-line,company
Disney World Resort,disney world resort,disney-world-resort,company
Demaco,demaco,demaco,company
Earlyshares,earlyshares,earlyshares,company
Elkins Constructors,elkins constructors,elkins-constructors,company
EMR Telemetry,emr telemetry,emr-telemetry,company
Equitrac,equitrac,equitrac,company
EverBank,everbank,everbank,company
Express One International,express one international,express-one-international,company
Fairwinds Credit Union,fairwinds credit union,fairwinds-credit-union,company
Fidelity National Financial,fidelity national financial,fidelity-national-financial,company
Firehouse Subs,firehouse subs,firehouse-subs,company
FIS,fis,fis,company
Florida Credit Union,florida credit union,florida-credit-union,company
Florida East Coast Railway,florida east coast railway,florida-east-coast-railway,company
Florida Power & Light,florida power & light,florida-power--light,company
Fresh Del Monte Produce,fresh del monte produce,fresh-del-monte-produce,company
Gate Petroleum,gate petroleum,gate-petroleum,company
GEO Group,geo group,geo-group,company
GTE Financial,gte financial,gte-financial,company
Gulf Power Company,gulf power company,gulf-power-company,company
Hard Rock Cafe,hard rock cafe,hard-rock-cafe,company
Harris Corporation,harris corporation,harris-corporation,company
HEICO,heico,heico,company
Hertz,hertz,hertz,company
Haskell,haskell,haskell,company
Home Shopping Network,home shopping network,home-shopping-network,company
IBC Airways,ibc airways,ibc-airways,company
IBM Southeast Employees Credit Union,ibm southeast employees credit union,ibm-southeast-employees-credit-union,company
Interline Brands,interline brands,interline-brands,company
Ion Media,ion media,ion-media,company
Island Company,island company,island-company,company
Jabil,jabil,jabil,company
Jacksonville Jaguars,jacksonville jaguars,jacksonville-jaguars,company
Jarden,jarden,jarden,company
JEA,jea,jea,company
JetSmarter,jetsmarter,jetsmarter,company
Kre8tiveworkz,kre8tiveworkz,kre8tiveworkz,company
Landstar System,landstar system,landstar-system,company
Larrys Giant Subs,larrys giant subs,larrys-giant-subs,company
Magic Leap,magic leap,magic-leap,company
Marriott Vacations Worldwide Corporation,marriott vacations worldwide corporation,marriott-vacations-worldwide-corporation,company
The Melting Pot,the melting pot,the-melting-pot,company
MidFlorida Credit Union,midflorida credit union,midflorida-credit-union,company
MisterCertified,mistercertified,mistercertified,company
National Beverage,national beverage,national-beverage,company
Navarro Discount Pharmacies,navarro discount pharmacies,navarro-discount-pharmacies,company
Nemours Foundation,nemours foundation,nemours-foundation,company
NextEra Energy,nextera energy,nextera-energy,company
Norwegian Cruise Line,norwegian cruise line,norwegian-cruise-line,company
Odyssey Marine Exploration,odyssey marine exploration,odyssey-marine-exploration,company
Office Depot,office depot,office-depot,company
Outback Steakhouse,outback steakhouse,outback-steakhouse,company
Palmetto Canning,palmetto canning,palmetto-canning,company
Parkjockey,parkjockey,parkjockey,company
Peoples Trust Insurance Company,peoples trust insurance company,peoples-trust-insurance-company,company
PetMed Express,petmed express,petmed-express,company
PGA Tour,pga tour,pga-tour,company
Publix,publix,publix,company
Randall Made Knives,randall made knives,randall-made-knives,company
Raymond James Financial,raymond james financial,raymond-james-financial,company
Rayonier,rayonier,rayonier,company
Rayonier Advanced Materials,rayonier advanced materials,rayonier-advanced-materials,company
Reedy Creek Energy Services,reedy creek energy services,reedy-creek-energy-services,company
Regency Centers,regency centers,regency-centers,company
Regent Seven Seas Cruises,regent seven seas cruises,regent-seven-seas-cruises,company
Ring Power,ring power,ring-power,company
Roper Technologies,roper technologies,roper-technologies,company
Royal Caribbean International,royal caribbean international,royal-caribbean-international,company
Arthur Rutenberg Homes,arthur rutenberg homes,arthur-rutenberg-homes,company
Ryder,ryder,ryder,company
SBA Communications,sba communications,sba-communications,company
St. Joe Company,st. joe company,st-joe-company,company
St. Vincents Medical Center Riverside,st. vincents medical center riverside,st-vincents-medical-center-riverside,company
ScribeAmerica,scribeamerica,scribeamerica,company
Seald Sweet International,seald sweet international,seald-sweet-international,company
SeaWorld Parks and Entertainment,seaworld parks and entertainment,seaworld-parks-and-entertainment,company
Sedanos,sedanos,sedanos,company
Skymax,skymax,skymax,company
Skyway Enterprises,skyway enterprises,skyway-enterprises,company
Songbird Airways,songbird airways,songbird-airways,company
Space Coast Credit Union,space coast credit union,space-coast-credit-union,company
SpaceX launch facilities,spacex launch facilities,spacex-launch-facilities,company
Spirit Airlines,spirit airlines,spirit-airlines,company
Stein Mart,stein mart,stein-mart,company
Suncoast Credit Union,suncoast credit union,suncoast-credit-union,company
Tech Data,tech data,tech-data,company
TECO Energy,teco energy,teco-energy,company
Tournament Players Club,tournament players club,tournament-players-club,company
