label,value,slug ,optionType
"SNJB's Karmvir Keshavlalji Harakchandji Abad Arts Shriman Motilalji Girdharilalji Lodha Commerce and Shriman PH Jain Science College, Chandwad","snjb's karmvir keshavlalji harakchandji abad arts shriman motilalji girdharilalji lodha commerce and shriman ph jain science college, chandwad","snjb's-karmvir-keshavlalji-harakchandji-abad-arts-shriman-motilalji-girdharilalji-lodha-commerce-and-shriman-ph-jain-science-college,-chandwad",institute
"SNJB's Late Sau Kantabai Bhavarlalji Jain College of Engineering, Nashik","snjb's late sau kantabai bhavarlalji jain college of engineering, nashik","snjb's-late-sau-kantabai-bhavarlalji-jain-college-of-engineering,-nashik",institute
"SNJB's Shri Hiralal Hastimal Jain Brothers Polytechnic, Chandwad","snjb's shri hiralal hastimal jain brothers polytechnic, chandwad","snjb's-shri-hiralal-hastimal-jain-brothers-polytechnic,-chandwad",institute
"SNKP Government College, Neem Ka Thana","snkp government college, neem ka thana","snkp-government-college,-neem-ka-thana",institute
"SNM Institute of Management and Technology, Ernakulam","snm institute of management and technology, ernakulam","snm-institute-of-management-and-technology,-ernakulam",institute
"SNMV College of Arts and Science, Coimbatore","snmv college of arts and science, coimbatore","snmv-college-of-arts-and-science,-coimbatore",institute
"SNS College of Engineering, Coimbatore","sns college of engineering, coimbatore","sns-college-of-engineering,-coimbatore",institute
"SNS College of Technology, Coimbatore","sns college of technology, coimbatore","sns-college-of-technology,-coimbatore",institute
"SNT Global Academy of Management Studies and Technology, Coimbatore","snt global academy of management studies and technology, coimbatore","snt-global-academy-of-management-studies-and-technology,-coimbatore",institute
"SOIL Institute of Management, Gurgaon","soil institute of management, gurgaon","soil-institute-of-management,-gurgaon",institute
"SOIL School of Business Design, Gurgaon","soil school of business design, gurgaon","soil-school-of-business-design,-gurgaon",institute
"Soka Ikeda College of Arts and Science for Women, Chennai","soka ikeda college of arts and science for women, chennai","soka-ikeda-college-of-arts-and-science-for-women,-chennai",institute
"Solamalai College of Engineering, Madurai","solamalai college of engineering, madurai","solamalai-college-of-engineering,-madurai",institute
"Solapur University, Solapur","solapur university, solapur","solapur-university,-solapur",institute
"Som-Lalit Institute of Management Studies, Ahmedabad","som-lalit institute of management studies, ahmedabad","som-lalit-institute-of-management-studies,-ahmedabad",institute
"Somany PG Institute of Technology and Management, Rewari","somany pg institute of technology and management, rewari","somany-pg-institute-of-technology-and-management,-rewari",institute
"Somayya Polytechnic, Chandrapur","somayya polytechnic, chandrapur","somayya-polytechnic,-chandrapur",institute
"Someshwar Polytechnic College, Someshwarnagar","someshwar polytechnic college, someshwarnagar","someshwar-polytechnic-college,-someshwarnagar",institute
"Sona College of Technology, Salem","sona college of technology, salem","sona-college-of-technology,-salem",institute
"Sona School of Management, Salem","sona school of management, salem","sona-school-of-management,-salem",institute
"Sonatai Pandav Polytechnic, Katol","sonatai pandav polytechnic, katol","sonatai-pandav-polytechnic,-katol",institute
"Sonipat Institute of Engineering and Management, Sonipat","sonipat institute of engineering and management, sonipat","sonipat-institute-of-engineering-and-management,-sonipat",institute
"Sonitpur Polytechnic, Sonitpur","sonitpur polytechnic, sonitpur","sonitpur-polytechnic,-sonitpur",institute
"Sonkar Polytechnic, Bilaspur","sonkar polytechnic, bilaspur","sonkar-polytechnic,-bilaspur",institute
"Sonopant Dandekar Arts VS Apte Commerce and MH Mehta Science College, Palghar","sonopant dandekar arts vs apte commerce and mh mehta science college, palghar","sonopant-dandekar-arts-vs-apte-commerce-and-mh-mehta-science-college,-palghar",institute
"Soorya Institute of Management Studies, Karuvadikuppam","soorya institute of management studies, karuvadikuppam","soorya-institute-of-management-studies,-karuvadikuppam",institute
"Sophitorium Engineering College, Khordha","sophitorium engineering college, khordha","sophitorium-engineering-college,-khordha",institute
"Sophitorium Management College, Khordha","sophitorium management college, khordha","sophitorium-management-college,-khordha",institute
"Sou Shardadevi Pandit Polytechnic Institute, Osmanabad","sou shardadevi pandit polytechnic institute, osmanabad","sou-shardadevi-pandit-polytechnic-institute,-osmanabad",institute
"Sou Venutai Chavan Polytechnic, Pune","sou venutai chavan polytechnic, pune","sou-venutai-chavan-polytechnic,-pune",institute
"Soundarya Institute of Management and Science, Bangalore","soundarya institute of management and science, bangalore","soundarya-institute-of-management-and-science,-bangalore",institute
"Sourashtra College, Madurai","sourashtra college, madurai","sourashtra-college,-madurai",institute
South Asian University,south asian university,south-asian-university,institute
"South Calcutta Polytechnic, Baruipur","south calcutta polytechnic, baruipur","south-calcutta-polytechnic,-baruipur",institute
"South Point Institute of Technology and Management, Sonipat","south point institute of technology and management, sonipat","south-point-institute-of-technology-and-management,-sonipat",institute
"South Point School of Polytechnic, Sonepat","south point school of polytechnic, sonepat","south-point-school-of-polytechnic,-sonepat",institute
"South Travancore Hindu College, Nagercoil","south travancore hindu college, nagercoil","south-travancore-hindu-college,-nagercoil",institute
"Southern Academy of Maritime Studies, Thiruvallur","southern academy of maritime studies, thiruvallur","southern-academy-of-maritime-studies,-thiruvallur",institute
"SP College, Sirohi","sp college, sirohi","sp-college,-sirohi",institute
"SP Jain School of Global Management, SPJSGM Mumbai","sp jain school of global management, spjsgm mumbai","sp-jain-school-of-global-management,-spjsgm-mumbai",institute
"SP Memorial Institute Technology, Allahabad","sp memorial institute technology, allahabad","sp-memorial-institute-technology,-allahabad",institute
"SP School of Management, Sirohi","sp school of management, sirohi","sp-school-of-management,-sirohi",institute
"SPB Patel Engineering College, Mehsana","spb patel engineering college, mehsana","spb-patel-engineering-college,-mehsana",institute
"SPCJ Institute of Commerce Business Management and Economics, Agra","spcj institute of commerce business management and economics, agra","spcj-institute-of-commerce-business-management-and-economics,-agra",institute
"Spectrum College of Technology, Salem","spectrum college of technology, salem","spectrum-college-of-technology,-salem",institute
"Sphoorthy Engineering College, Hyderabad","sphoorthy engineering college, hyderabad","sphoorthy-engineering-college,-hyderabad",institute
"Spicer Adventist University, Pune","spicer adventist university, pune","spicer-adventist-university,-pune",institute
"Spintronic Technology and Advance Research, Bhubaneswar","spintronic technology and advance research, bhubaneswar","spintronic-technology-and-advance-research,-bhubaneswar",institute
"SPKM Indian Institute of Handloom Technology, Venkatagiri","spkm indian institute of handloom technology, venkatagiri","spkm-indian-institute-of-handloom-technology,-venkatagiri",institute
"SPR College of Engineering and Technology, Hyderabad","spr college of engineering and technology, hyderabad","spr-college-of-engineering-and-technology,-hyderabad",institute
"Springdale College of Management Studies, Pilibhit","springdale college of management studies, pilibhit","springdale-college-of-management-studies,-pilibhit",institute
"SR Engineering College, SREC Warangal","sr engineering college, srec warangal","sr-engineering-college,-srec-warangal",institute
"SR Government Polytechnic College, Sagar","sr government polytechnic college, sagar","sr-government-polytechnic-college,-sagar",institute
"SR Group of Institutions- College of Engineering Management and Technology, Jhansi","sr group of institutions- college of engineering management and technology, jhansi","sr-group-of-institutions--college-of-engineering-management-and-technology,-jhansi",institute
"SR Group of Institutions, Jhansi","sr group of institutions, jhansi","sr-group-of-institutions,-jhansi",institute
"SR Institute of Management and Technology, Lucknow","sr institute of management and technology, lucknow","sr-institute-of-management-and-technology,-lucknow",institute
"SR International Institute of Technology, Ranga Reddy","sr international institute of technology, ranga reddy","sr-international-institute-of-technology,-ranga-reddy",institute
"SR Luthra Institute of Management, Surat","sr luthra institute of management, surat","sr-luthra-institute-of-management,-surat",institute
"SR University, Warangal","sr university, warangal","sr-university,-warangal",institute
"Srajan Group of Institutions, Bareilly","srajan group of institutions, bareilly","srajan-group-of-institutions,-bareilly",institute
"Srajan Institute of Technology, Management and Science, Ratlam","srajan institute of technology, management and science, ratlam","srajan-institute-of-technology,-management-and-science,-ratlam",institute
"Sree Amman Arts and Science College, Erode","sree amman arts and science college, erode","sree-amman-arts-and-science-college,-erode",institute
"Sree Arumugham Polytechnic College, Cuddalore","sree arumugham polytechnic college, cuddalore","sree-arumugham-polytechnic-college,-cuddalore",institute
"Sree Ayyappa College, Eramallikkara","sree ayyappa college, eramallikkara","sree-ayyappa-college,-eramallikkara",institute
"Sree Buddha College of Engineering, Alappuzha","sree buddha college of engineering, alappuzha","sree-buddha-college-of-engineering,-alappuzha",institute
"Sree Buddha College of Engineering, Pathanamthitta","sree buddha college of engineering, pathanamthitta","sree-buddha-college-of-engineering,-pathanamthitta",institute
"Sree Chaitanya College of Engineering, Karimnagar","sree chaitanya college of engineering, karimnagar","sree-chaitanya-college-of-engineering,-karimnagar",institute
"Sree Chaitanya Institute of Technological Sciences, Karimnagar","sree chaitanya institute of technological sciences, karimnagar","sree-chaitanya-institute-of-technological-sciences,-karimnagar",institute
"Sree Chaitanya PG College, Karimnagar","sree chaitanya pg college, karimnagar","sree-chaitanya-pg-college,-karimnagar",institute
"Sree Chitra Thirunal College of Engineering, Thiruvananthapuram","sree chitra thirunal college of engineering, thiruvananthapuram","sree-chitra-thirunal-college-of-engineering,-thiruvananthapuram",institute
Sree Chitra Thirunal Institute of Medical Sciences and Technology,sree chitra thirunal institute of medical sciences and technology,sree-chitra-thirunal-institute-of-medical-sciences-and-technology,institute
"Sree Dattha Group of Institutions Integrated Campus, Ibrahimpatnam","sree dattha group of institutions integrated campus, ibrahimpatnam","sree-dattha-group-of-institutions-integrated-campus,-ibrahimpatnam",institute
"Sree Dattha Institute of Engineering and Sciences, Ibrahimpatnam","sree dattha institute of engineering and sciences, ibrahimpatnam","sree-dattha-institute-of-engineering-and-sciences,-ibrahimpatnam",institute
"Sree Dattha School of Business Management, Ibrahimpatnam","sree dattha school of business management, ibrahimpatnam","sree-dattha-school-of-business-management,-ibrahimpatnam",institute
